county_id,place_geoid,pass,failed_checks
webb-tx,4841565,true,
starr-tx,4841566,true,
jim-hogg-tx,4841569,true,
zapata-tx,4841579,true,
cameron-tx,4841580,true,
webb-tx,4841582,true,
maverick-tx,4841583,true,
houston-tx,4841644,true,
cameron-tx,4841660,true,
val-verde-tx,4841704,true,
cameron-tx,4841728,true,
wilson-tx,4841764,true,
starr-tx,4841782,true,
hidalgo-tx,4841788,true,
collin-tx,4841800,true,
jackson-tx,4841848,true,
taylor-tx,4841872,true,
galveston-tx,4841980,true,
harris-tx,4841980,true,
real-tx,4842004,true,
travis-tx,4842016,true,
williamson-tx,4842016,true,
bowie-tx,4842028,true,
gray-tx,4842148,true,
donley-tx,4842244,true,
atascosa-tx,4842256,true,
leon-tx,4842340,true,
fannin-tx,4842352,true,
bexar-tx,4842388,true,
mclennan-tx,4842400,true,
hockley-tx,4842448,true,
dallas-tx,4842508,true,
denton-tx,4842508,true,
lee-tx,4842532,true,
liberty-tx,4842568,true,
gregg-tx,4842616,true,
williamson-tx,4842664,true,
smith-tx,4842820,true,
cass-tx,4842844,true,
cooke-tx,4842868,true,
reeves-tx,4842874,true,
erath-tx,4842880,true,
hidalgo-tx,4842916,true,
hood-tx,4842940,true,
lipscomb-tx,4842952,true,
orange-tx,4843000,true,
denton-tx,4843012,true,
lamb-tx,4843024,true,
bell-tx,4843066,true,
bexar-tx,4843096,true,
brazoria-tx,4843120,true,
polk-tx,4843132,true,
llano-tx,4843144,true,
hidalgo-tx,4843150,true,
wilbarger-tx,4843216,true,
caldwell-tx,4843240,true,
floyd-tx,4843252,true,
henderson-tx,4843354,true,
jackson-tx,4843432,true,
zavala-tx,4843458,true,
san-patricio-tx,4843460,true,
jim-wells-tx,4843462,true,
starr-tx,4843463,true,
starr-tx,4843465,true,
starr-tx,4843474,true,
lampasas-tx,4843516,true,
hunt-tx,4843636,true,
morris-tx,4843684,true,
starr-tx,4843822,true,
gregg-tx,4843888,true,
harrison-tx,4843888,true,
gaines-tx,4843948,true,
zapata-tx,4843960,true,
hidalgo-tx,4843972,true,
mitchell-tx,4843996,true,
mclennan-tx,4844020,true,
crosby-tx,4844032,true,
webb-tx,4844038,true,
starr-tx,4844044,true,
willacy-tx,4844062,true,
webb-tx,4844072,true,
starr-tx,4844075,true,
starr-tx,4844076,true,
webb-tx,4844077,true,
webb-tx,4844079,true,
hidalgo-tx,4844104,true,
starr-tx,4844110,true,
cameron-tx,4844116,true,
webb-tx,4844120,true,
webb-tx,4844123,true,
cameron-tx,4844128,true,
zapata-tx,4844142,true,
webb-tx,4844145,true,
webb-tx,4844146,true,
travis-tx,4844162,true,
webb-tx,4844167,true,
webb-tx,4844168,true,
dawson-tx,4844170,true,
falls-tx,4844176,true,
wharton-tx,4844212,true,
houston-tx,4844260,true,
young-tx,4844284,true,
collin-tx,4844308,true,
cameron-tx,4844344,true,
lubbock-tx,4845000,true,
collin-tx,4845012,true,
jones-tx,4845048,true,
shackelford-tx,4845048,true,
angelina-tx,4845072,true,
caldwell-tx,4845096,true,
guadalupe-tx,4845096,true,
hardin-tx,4845120,true,
willacy-tx,4845228,true,
burleson-tx,4845276,true,
atascosa-tx,4845288,true,
bexar-tx,4845288,true,
medina-tx,4845288,true,
henderson-tx,4845324,true,
kaufman-tx,4845324,true,
van-zandt-tx,4845324,true,
hidalgo-tx,4845384,true,
upton-tx,4845432,true,
fisher-tx,4845444,true,
bastrop-tx,4845564,true,
bexar-tx,4845576,true,
coryell-tx,4845672,true,
mclennan-tx,4845672,true,
collin-tx,4845744,true,
andrews-tx,4845750,true,
gray-tx,4845780,true,
kaufman-tx,4845804,true,
rockwall-tx,4845804,true,
cass-tx,4845816,true,
guadalupe-tx,4845948,true,
madison-tx,4845996,true,
montgomery-tx,4846056,true,
calhoun-tx,4846080,true,
henderson-tx,4846224,true,
hill-tx,4846260,true,
travis-tx,4846308,true,
travis-tx,4846440,true,
ellis-tx,4846452,true,
johnson-tx,4846452,true,
tarrant-tx,4846452,true,
starr-tx,4846492,true,
starr-tx,4846494,true,
brazoria-tx,4846500,true,
brewster-tx,4846572,true,
burnet-tx,4846584,true,
presidio-tx,4846620,true,
cass-tx,4846668,true,
guadalupe-tx,4846692,true,
matagorda-tx,4846716,true,
falls-tx,4846740,true,
leon-tx,4846752,true,
harrison-tx,4846776,true,
limestone-tx,4846824,true,
mclennan-tx,4846824,true,
caldwell-tx,4846848,true,
starr-tx,4846854,true,
mason-tx,4846968,true,
motley-tx,4847004,true,
matagorda-tx,4847016,true,
san-patricio-tx,4847040,true,
bowie-tx,4847088,true,
orange-tx,4847100,true,
brown-tx,4847172,true,
ellis-tx,4847268,true,
terry-tx,4847316,true,
burnet-tx,4847330,true,
fort-bend-tx,4847337,true,
zapata-tx,4847406,true,
archer-tx,4847460,true,
collin-tx,4847496,true,
mcculloch-tx,4847568,true,
hall-tx,4847616,true,
menard-tx,4847628,true,
loving-tx,4847676,true,
hidalgo-tx,4847700,true,
bosque-tx,4847760,true,
taylor-tx,4847796,true,
hill-tx,4847820,true,
irion-tx,4847832,true,
dallas-tx,4847892,true,
kaufman-tx,4847892,true,
starr-tx,4847898,true,
limestone-tx,4847916,true,
roberts-tx,4847988,true,
matagorda-tx,4848048,true,
martin-tx,4848072,true,
midland-tx,4848072,true,
ellis-tx,4848096,true,
madison-tx,4848180,true,
hidalgo-tx,4848272,true,
hidalgo-tx,4848280,true,
starr-tx,4848315,true,
starr-tx,4848318,true,
hidalgo-tx,4848320,true,
sabine-tx,4848324,true,
milam-tx,4848336,true,
navarro-tx,4848372,true,
runnels-tx,4848396,true,
ellis-tx,4848408,true,
titus-tx,4848478,true,
parker-tx,4848564,true,
wood-tx,4848648,true,
palo-pinto-tx,4848684,true,
parker-tx,4848684,true,
palo-pinto-tx,4848720,true,
starr-tx,4848750,true,
webb-tx,4848756,true,
hidalgo-tx,4848768,true,
fort-bend-tx,4848772,true,
harris-tx,4848772,true,
fort-bend-tx,4848804,true,
harris-tx,4848804,true,
wheeler-tx,4848852,true,
rockwall-tx,4848858,true,
ward-tx,4848936,true,
winkler-tx,4848936,true,
montague-tx,4849032,true,
chambers-tx,4849068,true,
liberty-tx,4849068,true,
hidalgo-tx,4849080,true,
montgomery-tx,4849128,true,
mclennan-tx,4849200,true,
frio-tx,4849224,true,
henderson-tx,4849272,true,
starr-tx,4849300,true,
zapata-tx,4849314,true,
shackelford-tx,4849320,true,
bosque-tx,4849356,true,
san-patricio-tx,4849359,true,
chambers-tx,4849380,true,
harris-tx,4849380,true,
bell-tx,4849392,true,
el-paso-tx,4849411,true,
hansford-tx,4849440,true,
cochran-tx,4849464,true,
bosque-tx,4849512,true,
lavaca-tx,4849560,true,
coryell-tx,4849572,true,
hays-tx,4849600,true,
hill-tx,4849692,true,
rusk-tx,4849728,true,
titus-tx,4849800,true,
franklin-tx,4849860,true,
cooke-tx,4849932,true,
bailey-tx,4849968,true,
mills-tx,4849992,true,
knox-tx,4850040,true,
hidalgo-tx,4850058,true,
henderson-tx,4850076,true,
hidalgo-tx,4850092,true,
collin-tx,4850100,true,
bastrop-tx,4850200,true,
caldwell-tx,4850200,true,
travis-tx,4850200,true,
cooke-tx,4850220,true,
van-zandt-tx,4850232,true,
nacogdoches-tx,4850256,true,
colorado-tx,4850268,true,
morris-tx,4850316,true,
starr-tx,4850322,true,
bowie-tx,4850352,true,
harris-tx,4850376,true,
medina-tx,4850400,true,
navarro-tx,4850448,true,
brazos-tx,4850472,true,
grimes-tx,4850472,true,
castro-tx,4850496,true,
anderson-tx,4850544,true,
jefferson-tx,4850580,true,
fort-bend-tx,4850628,true,
starr-tx,4850742,true,
collin-tx,4850760,true,
tarrant-tx,4850772,true,
wise-tx,4850772,true,
guadalupe-tx,4850796,true,
bowie-tx,4850808,true,
comal-tx,4850820,true,
guadalupe-tx,4850820,true,
young-tx,4850868,true,
smith-tx,4850876,true,
lubbock-tx,4850916,true,
denton-tx,4850920,true,
wise-tx,4850920,true,
zapata-tx,4850924,true,
lynn-tx,4851012,true,
collin-tx,4851036,true,
rusk-tx,4851168,true,
cherokee-tx,4851336,true,
newton-tx,4851372,true,
austin-tx,4851384,true,
walker-tx,4851396,true,
hunt-tx,4851444,true,
caldwell-tx,4851492,true,
hays-tx,4851492,true,
starr-tx,4851552,true,
gonzales-tx,4851588,true,
wilson-tx,4851588,true,
montague-tx,4851648,true,
montague-tx,4851654,true,
bell-tx,4851708,true,
jefferson-tx,4851720,true,
smith-tx,4851756,true,
dewitt-tx,4851792,true,
maverick-tx,4851828,true,
leon-tx,4851840,true,
madison-tx,4851840,true,
bee-tx,4851852,true,
hidalgo-tx,4851900,true,
liberty-tx,4851984,true,
starr-tx,4852068,true,
denton-tx,4852212,true,
frio-tx,4852302,true,
tarrant-tx,4852356,true,
nueces-tx,4852404,true,
coleman-tx,4852668,true,
kaufman-tx,4852902,true,
san-jacinto-tx,4852992,true,
chambers-tx,4853004,true,
ellis-tx,4853115,true,
denton-tx,4853130,true,
cooke-tx,4853154,true,
kaufman-tx,4853160,true,
montgomery-tx,4853190,true,
hood-tx,4853212,true,
navarro-tx,4853217,true,
freestone-tx,4853232,true,
leon-tx,4853232,true,
haskell-tx,4853304,true,
san-patricio-tx,4853376,true,
ector-tx,4853388,true,
midland-tx,4853388,true,
dawson-tx,4853436,true,
lynn-tx,4853436,true,
coryell-tx,4853520,true,
webb-tx,4853556,true,
wilbarger-tx,4853616,true,
chambers-tx,4853824,true,
liberty-tx,4853824,true,
hidalgo-tx,4853934,true,
starr-tx,4853946,true,
cameron-tx,4853964,true,
starr-tx,4853970,true,
bexar-tx,4853988,true,
young-tx,4854000,true,
lamb-tx,4854012,true,
morris-tx,4854024,true,
polk-tx,4854048,true,
hockley-tx,4854075,true,
orange-tx,4854132,true,
jim-wells-tx,4854168,true,
cameron-tx,4854186,true,
fort-bend-tx,4854192,true,
upshur-tx,4854216,true,
rusk-tx,4854432,true,
smith-tx,4854432,true,
dallas-tx,4854444,true,
ellis-tx,4854444,true,
jim-wells-tx,4854509,true,
brazoria-tx,4854528,true,
crockett-tx,4854552,true,
starr-tx,4854558,true,
cottle-tx,4854600,true,
bastrop-tx,4854624,true,
concho-tx,4854636,true,
san-patricio-tx,4854666,true,
matagorda-tx,4854684,true,
anderson-tx,4854708,true,
randall-tx,4854726,true,
ellis-tx,4854744,true,
cameron-tx,4854748,true,
hidalgo-tx,4854780,true,
cameron-tx,4854798,true,
hidalgo-tx,4854804,true,
hidalgo-tx,4854810,true,
starr-tx,4854846,true,
denton-tx,4854868,true,
denton-tx,4854872,true,
palo-pinto-tx,4854876,true,
gray-tx,4854912,true,
carson-tx,4854960,true,
montgomery-tx,4855008,true,
tarrant-tx,4855020,true,
wise-tx,4855056,true,
lamar-tx,4855080,true,
collin-tx,4855152,true,
harris-tx,4856000,true,
waller-tx,4856108,true,
montgomery-tx,4856156,true,
bee-tx,4856252,true,
henderson-tx,4856276,true,
brazoria-tx,4856348,true,
fort-bend-tx,4856348,true,
harris-tx,4856348,true,
frio-tx,4856384,true,
parker-tx,4856432,true,
tarrant-tx,4856462,true,
wise-tx,4856462,true,
delta-tx,4856468,true,
fannin-tx,4856468,true,
fort-bend-tx,4856482,true,
ellis-tx,4856485,true,
hood-tx,4856498,true,
johnson-tx,4856498,true,
tarrant-tx,4856640,true,
starr-tx,4856644,true,
bell-tx,4856660,true,
hill-tx,4856672,true,
hidalgo-tx,4856696,true,
hidalgo-tx,4856804,true,
jack-tx,4856864,true,
ochiltree-tx,4856912,true,
hale-tx,4856996,true,
clay-tx,4857044,true,
nueces-tx,4857056,true,
bee-tx,4857116,true,
lamar-tx,4857128,true,
travis-tx,4857176,true,
williamson-tx,4857176,true,
hidalgo-tx,4857200,true,
cooke-tx,4857476,true,
denton-tx,4857476,true,
grayson-tx,4857476,true,
grimes-tx,4857494,true,
orange-tx,4857524,true,
marion-tx,4857566,true,
montgomery-tx,4857596,true,
orange-tx,4857608,true,
waller-tx,4857615,true,
sabine-tx,4857644,true,
hardin-tx,4857752,true,
harris-tx,4857800,true,
camp-tx,4857908,true,
victoria-tx,4857932,true,
yoakum-tx,4857968,true,
hale-tx,4857980,true,
collin-tx,4858016,true,
denton-tx,4858016,true,
grimes-tx,4858040,true,
fort-bend-tx,4858088,true,
polk-tx,4858232,true,
atascosa-tx,4858280,true,
wichita-tx,4858400,true,
fayette-tx,4858436,true,
liberty-tx,4858448,true,
hunt-tx,4858502,true,
kaufman-tx,4858502,true,
rains-tx,4858532,true,
san-jacinto-tx,4858556,true,
calhoun-tx,4858568,true,
travis-tx,4858586,true,
denton-tx,4858664,true,
nueces-tx,4858808,true,
jefferson-tx,4858820,true,
orange-tx,4858820,true,
montgomery-tx,4858850,true,
cameron-tx,4858892,true,
nueces-tx,4858904,true,
san-patricio-tx,4858904,true,
calhoun-tx,4858916,true,
willacy-tx,4858928,true,
jefferson-tx,4858940,true,
calhoun-tx,4858952,true,
garza-tx,4859012,true,
kaufman-tx,4859065,true,
atascosa-tx,4859084,true,
wilson-tx,4859096,true,
taylor-tx,4859108,true,
grayson-tx,4859132,true,
lamar-tx,4859156,true,
navarro-tx,4859168,true,
henderson-tx,4859192,true,
el-paso-tx,4859210,true,
milam-tx,4859216,true,
waller-tx,4859336,true,
jim-wells-tx,4859384,true,
presidio-tx,4859396,true,
grayson-tx,4859420,true,
mills-tx,4859528,true,
cameron-tx,4859540,true,
collin-tx,4859576,true,
comanche-tx,4859612,true,
hidalgo-tx,4859636,true,
hidalgo-tx,4859642,true,
collin-tx,4859696,true,
denton-tx,4859696,true,
denton-tx,4859748,true,
webb-tx,4859794,true,
webb-tx,4859798,true,
callahan-tx,4859984,true,
ward-tx,4859996,true,
collingsworth-tx,4860020,true,
victoria-tx,4860026,true,
hardeman-tx,4860044,true,
cass-tx,4860080,true,
maverick-tx,4860092,true,
starr-tx,4860098,true,
hunt-tx,4860140,true,
brazoria-tx,4860164,true,
briscoe-tx,4860176,true,
wood-tx,4860188,true,
maverick-tx,4860278,true,
starr-tx,4860290,true,
crosby-tx,4860356,true,
zapata-tx,4860380,true,
starr-tx,4860408,true,
starr-tx,4860422,true,
willacy-tx,4860458,true,
starr-tx,4860478,true,
webb-tx,4860480,true,
webb-tx,4860482,true,
jim-wells-tx,4860518,true,
nueces-tx,4860529,true,
san-patricio-tx,4860534,true,
webb-tx,4860539,true,
cameron-tx,4860544,true,
starr-tx,4860554,true,
bexar-tx,4860608,true,
eastland-tx,4860632,true,
upton-tx,4860668,true,
lubbock-tx,4860672,true,
cameron-tx,4860686,true,
fannin-tx,4860752,true,
willacy-tx,4860836,true,
duval-tx,4860932,true,
nacogdoches-tx,4861040,true,
presidio-tx,4861076,true,
angelina-tx,4861124,true,
bowie-tx,4861172,true,
ellis-tx,4861196,true,
bastrop-tx,4861280,true,
bowie-tx,4861340,true,
guadalupe-tx,4861352,true,
refugio-tx,4861436,true,
starr-tx,4861454,true,
cameron-tx,4861466,true,
cherokee-tx,4861508,true,
rusk-tx,4861508,true,
hidalgo-tx,4861532,true,
tarrant-tx,4861568,true,
lamar-tx,4861592,true,
parker-tx,4861604,true,
tarrant-tx,4861604,true,
navarro-tx,4861616,true,
wise-tx,4861700,true,
kleberg-tx,4861724,true,
navarro-tx,4861736,true,
cameron-tx,4861766,true,
grimes-tx,4861784,true,
collin-tx,4861796,true,
dallas-tx,4861796,true,
navarro-tx,4861820,true,
tarrant-tx,4861844,true,
san-saba-tx,4861880,true,
fort-bend-tx,4861892,true,
brazoria-tx,4861904,true,
mclennan-tx,4862108,true,
montague-tx,4862132,true,
webb-tx,4862138,true,
starr-tx,4862168,true,
cameron-tx,4862180,true,
johnson-tx,4862240,true,
eastland-tx,4862252,true,
starr-tx,4862318,true,
tarrant-tx,4862384,true,
walker-tx,4862408,true,
kleberg-tx,4862468,true,
cooke-tx,4862486,true,
denton-tx,4862504,true,
tarrant-tx,4862504,true,
motley-tx,4862528,true,
coke-tx,4862564,true,
mclennan-tx,4862588,true,
nueces-tx,4862600,true,
fisher-tx,4862612,true,
mcculloch-tx,4862624,true,
haskell-tx,4862636,true,
milam-tx,4862672,true,
colorado-tx,4862732,true,
aransas-tx,4862804,true,
edwards-tx,4862816,true,
rockwall-tx,4862828,true,
randall-tx,4862834,true,
camp-tx,4862870,true,
bell-tx,4862924,true,
travis-tx,4863008,true,
starr-tx,4863020,true,
montgomery-tx,4863044,true,
hockley-tx,4863140,true,
bastrop-tx,4863164,true,
nolan-tx,4863176,true,
falls-tx,4863188,true,
orange-tx,4863200,true,
hardin-tx,4863272,true,
fort-bend-tx,4863284,true,
brazoria-tx,4863332,true,
maverick-tx,4863350,true,
mclennan-tx,4863380,true,
kaufman-tx,4863404,true,
fisher-tx,4863464,true,
blanco-tx,4863476,true,
travis-tx,4863500,true,
williamson-tx,4863500,true,
fayette-tx,4863524,true,
runnels-tx,4863560,true,
dallas-tx,4863572,true,
rockwall-tx,4863572,true,
lamar-tx,4863584,true,
collin-tx,4863668,true,
hunt-tx,4863668,true,
rockwall-tx,4863668,true,
haskell-tx,4863752,true,
wise-tx,4863782,true,
karnes-tx,4863788,true,
cherokee-tx,4863848,true,
uvalde-tx,4864004,true,
collin-tx,4864064,true,
dallas-tx,4864064,true,
grayson-tx,4864088,true,
tarrant-tx,4864112,true,
bexar-tx,4864172,true,
montague-tx,4864184,true,
collin-tx,4864220,true,
san-patricio-tx,4864244,true,
bell-tx,4864268,true,
hidalgo-tx,4864307,true,
starr-tx,4864316,true,
starr-tx,4864322,true,
starr-tx,4864442,true,
collingsworth-tx,4864448,true,
jasper-tx,4864460,true,
tom-green-tx,4864472,true,
bexar-tx,4865000,true,
comal-tx,4865000,true,
medina-tx,4865000,true,
san-augustine-tx,4865024,true,
cameron-tx,4865036,true,
hidalgo-tx,4865048,true,
webb-tx,4865049,true,
webb-tx,4865050,true,
parker-tx,4865066,true,
terrell-tx,4865084,true,
jim-wells-tx,4865168,true,
duval-tx,4865180,true,
jim-wells-tx,4865180,true,
starr-tx,4865210,true,
howard-tx,4865240,true,
nueces-tx,4865342,true,
bexar-tx,4865344,true,
brazoria-tx,4865345,true,
el-paso-tx,4865360,true,
austin-tx,4865372,true,
starr-tx,4865378,true,
hutchinson-tx,4865384,true,
cooke-tx,4865408,true,
denton-tx,4865408,true,
starr-tx,4865432,true,
hidalgo-tx,4865516,true,
starr-tx,4865532,true,
travis-tx,4865552,true,
galveston-tx,4865564,true,
caldwell-tx,4865600,true,
guadalupe-tx,4865600,true,
hays-tx,4865600,true,
san-patricio-tx,4865612,true,
cameron-tx,4865620,true,
willacy-tx,4865636,true,
san-saba-tx,4865648,true,
tarrant-tx,4865660,true,
coleman-tx,4865672,true,
starr-tx,4865678,true,
guadalupe-tx,4865690,true,
starr-tx,4865708,true,
galveston-tx,4865726,true,
cameron-tx,4865744,true,
willacy-tx,4865756,true,
williamson-tx,4865762,true,
cameron-tx,4865768,true,
starr-tx,4865774,true,
starr-tx,4865777,true,
palo-pinto-tx,4865780,true,
zapata-tx,4865792,true,
matagorda-tx,4865864,true,
kenedy-tx,4865876,true,
denton-tx,4866000,true,
fannin-tx,4866008,true,
bexar-tx,4866089,true,
bexar-tx,4866128,true,
comal-tx,4866128,true,
guadalupe-tx,4866128,true,
fayette-tx,4866188,true,
hidalgo-tx,4866248,true,
archer-tx,4866284,true,
harrison-tx,4866332,true,
kaufman-tx,4866368,true,
chambers-tx,4866392,true,
harris-tx,4866392,true,
calhoun-tx,4866416,true,
dallas-tx,4866428,true,
kaufman-tx,4866428,true,
gaines-tx,4866440,true,
austin-tx,4866464,true,
willacy-tx,4866512,true,
maverick-tx,4866536,true,
guadalupe-tx,4866644,true,
collin-tx,4866686,true,
bexar-tx,4866704,true,
comal-tx,4866704,true,
guadalupe-tx,4866704,true,
gaines-tx,4866764,true,
williamson-tx,4866806,true,
hale-tx,4866848,true,
polk-tx,4866884,true,
henderson-tx,4866908,true,
kaufman-tx,4866908,true,
baylor-tx,4866968,true,
cherokee-tx,4867010,true,
travis-tx,4867082,true,
denton-tx,4867100,true,
lubbock-tx,4867136,true,
wheeler-tx,4867160,true,
bexar-tx,4867268,true,
pecos-tx,4867340,true,
shelby-tx,4867364,true,
harris-tx,4867376,true,
montgomery-tx,4867400,true,
san-jacinto-tx,4867424,true,
colorado-tx,4867472,true,
grayson-tx,4867496,true,
grayson-tx,4867554,true,
lavaca-tx,4867640,true,
grimes-tx,4867664,true,
chambers-tx,4867688,true,
harris-tx,4867688,true,
fort-bend-tx,4867763,true,
hudspeth-tx,4867772,true,
maverick-tx,4867775,true,
zapata-tx,4867778,true,
hardin-tx,4867832,true,
briscoe-tx,4867904,true,
fort-bend-tx,4867964,true,
san-patricio-tx,4868036,true,
carson-tx,4868120,true,
bee-tx,4868132,true,
lubbock-tx,4868180,true,
gonzales-tx,4868300,true,
bastrop-tx,4868456,true,
hockley-tx,4868504,true,
burleson-tx,4868576,true,
scurry-tx,4868624,true,
el-paso-tx,4868636,true,
cameron-tx,4868678,true,
bexar-tx,4868708,true,
burleson-tx,4868720,true,
sutton-tx,4868756,true,
williamson-tx,4868762,true,
hardin-tx,4868828,true,
hidalgo-tx,4868846,true,
jim-hogg-tx,4868966,true,
austin-tx,4868978,true,
harris-tx,4869020,true,
denton-tx,4869032,true,
tarrant-tx,4869032,true,
jim-wells-tx,4869072,true,
grayson-tx,4869104,true,
coryell-tx,4869120,true,
cameron-tx,4869140,true,
cameron-tx,4869194,true,
harris-tx,4869272,true,
newton-tx,4869326,true,
ward-tx,4869353,true,
lamb-tx,4869380,true,
el-paso-tx,4869432,true,
hansford-tx,4869476,true,
montgomery-tx,4869548,true,
kinney-tx,4869560,true,
harris-tx,4869596,true,
comal-tx,4869608,true,
nueces-tx,4869708,true,
lamb-tx,4869764,true,
parker-tx,4869800,true,
wise-tx,4869800,true,
harris-tx,4869830,true,
dickens-tx,4869848,true,
fort-bend-tx,4869908,true,
harris-tx,4869908,true,
montgomery-tx,4869932,true,
haskell-tx,4869980,true,
jones-tx,4869980,true,
martin-tx,4870040,true,
guadalupe-tx,4870052,true,
henderson-tx,4870076,true,
travis-tx,4870154,true,
erath-tx,4870208,true,
sterling-tx,4870232,true,
hutchinson-tx,4870340,true,
wilson-tx,4870376,true,
hood-tx,4870406,true,
gillespie-tx,4870460,true,
chambers-tx,4870520,true,
sherman-tx,4870544,true,
palo-pinto-tx,4870580,true,
freestone-tx,4870604,true,
navarro-tx,4870604,true,
brewster-tx,4870688,true,
lamb-tx,4870772,true,
fort-bend-tx,4870808,true,
hidalgo-tx,4870868,true,
hopkins-tx,4870904,true,
castro-tx,4870940,true,
hockley-tx,4871060,true,
dallas-tx,4871156,true,
moore-tx,4871180,true,
llano-tx,4871228,true,
henderson-tx,4871236,true,
montague-tx,4871264,true,
starr-tx,4871274,true,
webb-tx,4871289,true,
travis-tx,4871324,true,
lamar-tx,4871356,true,
brazoria-tx,4871384,true,
brazoria-tx,4871492,true,
nolan-tx,4871540,true,
fisher-tx,4871636,true,
san-patricio-tx,4871684,true,
san-patricio-tx,4871696,true,
lynn-tx,4871708,true,
titus-tx,4871732,true,
kaufman-tx,4871756,true,
webb-tx,4871820,true,
webb-tx,4871824,true,
panola-tx,4871924,true,
rusk-tx,4871924,true,
williamson-tx,4871948,true,
harris-tx,4871960,true,
jefferson-tx,4871966,true,
freestone-tx,4872020,true,
limestone-tx,4872080,true,
bell-tx,4872176,true,
shelby-tx,4872188,true,
brewster-tx,4872248,true,
kaufman-tx,4872284,true,
bexar-tx,4872296,true,
bowie-tx,4872368,true,
chambers-tx,4872392,true,
galveston-tx,4872392,true,
sherman-tx,4872464,true,
dallam-tx,4872476,true,
denton-tx,4872530,true,
travis-tx,4872578,true,
johnson-tx,4872581,true,
harris-tx,4872656,true,
montgomery-tx,4872656,true,
fort-bend-tx,4872740,true,
jim-hogg-tx,4872758,true,
milam-tx,4872776,true,
williamson-tx,4872776,true,
limestone-tx,4872788,true,
ward-tx,4872800,true,
williamson-tx,4872824,true,
live-oak-tx,4872872,true,
throckmorton-tx,4872896,true,
brown-tx,4872902,true,
cameron-tx,4872948,true,
starr-tx,4872950,true,
nueces-tx,4872952,true,
nueces-tx,4872954,true,
galveston-tx,4872989,true,
mcmullen-tx,4872992,true,
randall-tx,4873030,true,
bexar-tx,4873057,true,
shelby-tx,4873076,true,
grayson-tx,4873112,true,
hopkins-tx,4873124,true,
refugio-tx,4873148,true,
lamar-tx,4873196,true,
grimes-tx,4873224,true,
hood-tx,4873268,true,
harris-tx,4873316,true,
montgomery-tx,4873316,true,
grayson-tx,4873328,true,
henderson-tx,4873352,true,
el-paso-tx,4873376,true,
llano-tx,4873424,true,
reeves-tx,4873493,true,
reeves-tx,4873496,true,
san-patricio-tx,4873526,true,
kaufman-tx,4873562,true,
taylor-tx,4873580,true,
collin-tx,4873592,true,
fannin-tx,4873592,true,
grayson-tx,4873592,true,
henderson-tx,4873652,true,
trinity-tx,4873664,true,
denton-tx,4873710,true,
tarrant-tx,4873710,true,
cherokee-tx,4873724,true,
smith-tx,4873724,true,
bell-tx,4873748,true,
bee-tx,4873856,true,
swisher-tx,4873868,true,
bee-tx,4873904,true,
burleson-tx,4873928,true,
hall-tx,4873964,true,
taylor-tx,4874048,true,
taylor-tx,4874132,true,
smith-tx,4874144,true,
bee-tx,4874168,true,
caldwell-tx,4874216,true,
hays-tx,4874216,true,
randall-tx,4874228,true,
harrison-tx,4874240,true,
upshur-tx,4874312,true,
hunt-tx,4874372,true,
bexar-tx,4874408,true,
guadalupe-tx,4874408,true,
dallas-tx,4874492,true,
uvalde-tx,4874576,true,
uvalde-tx,4874588,true,
uvalde-tx,4874594,true,
jeff-davis-tx,4874648,true,
coleman-tx,4874660,true,
starr-tx,4874667,true,
webb-tx,4874668,true,
starr-tx,4874670,true,
bosque-tx,4874732,true,
mclennan-tx,4874732,true,
cooke-tx,4874756,true,
val-verde-tx,4874895,true,
van-zandt-tx,4874912,true,
collin-tx,4874924,true,
grayson-tx,4874924,true,
jackson-tx,4874984,true,
culberson-tx,4875032,true,
matagorda-tx,4875068,true,
oldham-tx,4875188,true,
ellis-tx,4875236,true,
johnson-tx,4875236,true,
wilbarger-tx,4875308,true,
victoria-tx,4875428,true,
starr-tx,4875432,true,
orange-tx,4875476,true,
cameron-tx,4875554,true,
cameron-tx,4875614,true,
starr-tx,4875617,true,
hidalgo-tx,4875626,true,
el-paso-tx,4875668,true,
travis-tx,4875752,true,
bexar-tx,4875764,true,
mclennan-tx,4876000,true,
matagorda-tx,4876012,true,
gonzales-tx,4876024,true,
ochiltree-tx,4876048,true,
bowie-tx,4876096,true,
harris-tx,4876228,true,
waller-tx,4876228,true,
austin-tx,4876240,true,
bosque-tx,4876348,true,
tyler-tx,4876564,true,
gregg-tx,4876576,true,
upshur-tx,4876576,true,
armstrong-tx,4876612,true,
harrison-tx,4876636,true,
tarrant-tx,4876672,true,
ellis-tx,4876816,true,
parker-tx,4876864,true,
travis-tx,4876924,true,
harris-tx,4876948,true,
colorado-tx,4877020,true,
haskell-tx,4877044,true,
williamson-tx,4877056,true,
dawson-tx,4877080,true,
collingsworth-tx,4877152,true,
terry-tx,4877164,true,
cherokee-tx,4877176,true,
travis-tx,4877196,true,
hidalgo-tx,4877272,true,
mclennan-tx,4877332,true,
starr-tx,4877336,true,
mitchell-tx,4877380,true,
brazoria-tx,4877416,true,
jim-wells-tx,4877422,true,
parker-tx,4877490,true,
denton-tx,4877620,true,
tarrant-tx,4877620,true,
travis-tx,4877632,true,
polk-tx,4877662,true,
collin-tx,4877680,true,
ector-tx,4877728,true,
collin-tx,4877740,true,
fort-bend-tx,4877746,true,
orange-tx,4877752,true,
