"county_id","place_geoid","community","local_pass","certification_status","live_provider_status"
"washington-tx","4811536","Burton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"potter-tx","4811572","Bushland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"randall-tx","4811572","Bushland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4811626","Butterfield","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"clay-tx","4811644","Byers","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hill-tx","4811656","Bynum","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"moore-tx","4811692","Cactus","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4811716","Caddo Mills","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burleson-tx","4811725","Cade Lakes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burleson-tx","4811836","Caldwell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"van-zandt-tx","4811940","Callender Lake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cooke-tx","4811968","Callisburg","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"robertson-tx","4811992","Calvert","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4812010","Camargito","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"milam-tx","4812040","Cameron","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4812045","Cameron Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4812112","Campbell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4812226","Campo Verde","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bastrop-tx","4812334","Camp Swift","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"real-tx","4812388","Camp Wood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hemphill-tx","4812412","Canadian","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"henderson-tx","4812472","Caney City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"van-zandt-tx","4812496","Canton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brooks-tx","4812502","Cantu Addition","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4812508","Canutillo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"randall-tx","4812532","Canyon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hood-tx","4812562","Canyon Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comal-tx","4812580","Canyon Lake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-jacinto-tx","4812600","Cape Royale","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"eastland-tx","4812736","Carbon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tom-green-tx","4812892","Carlsbad","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hill-tx","4812895","Carl's Corner","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hamilton-tx","4812904","Carlton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fayette-tx","4812916","Carmine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dimmit-tx","4812982","Carrizo Hill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dimmit-tx","4812988","Carrizo Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4813024","Carrollton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4813024","Carrollton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4813024","Carrollton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4813075","Carter","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"panola-tx","4813108","Carthage","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4813128","Casa Blanca","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4813150","Casas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wichita-tx","4813198","Cashion Community","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4813276","Castle Hills","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"medina-tx","4813312","Castroville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dimmit-tx","4813324","Catarina","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bastrop-tx","4813432","Cedar Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4813492","Cedar Hill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ellis-tx","4813492","Cedar Hill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4813552","Cedar Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4813552","Cedar Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"polk-tx","4813570","Cedar Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4813672","Celeste","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4813684","Celina","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4813684","Celina","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"shelby-tx","4813732","Center","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kerr-tx","4813828","Center Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"leon-tx","4813900","Centerville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jefferson-tx","4813972","Central Gardens","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4814038","CÃ©sar ChÃ¡vez","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"henderson-tx","4814224","Chandler","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4814236","Channelview","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hartley-tx","4814260","Channing","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4814266","Chaparrito","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4814290","Chapeno","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"atascosa-tx","4814404","Charlotte","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tyler-tx","4814584","Chester","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4814620","Chico","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"childress-tx","4814668","Childress","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hardeman-tx","4814680","Chillicothe","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"falls-tx","4814692","Chilton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jefferson-tx","4814704","China","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4814716","China Grove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mclennan-tx","4814740","China Spring","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nacogdoches-tx","4814776","Chireno","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"atascosa-tx","4814860","Christine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tom-green-tx","4814872","Christoval","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4814880","Chula Vista","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"maverick-tx","4814881","Chula Vista","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zavala-tx","4814882","Chula Vista","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4814920","Cibolo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4814920","Cibolo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"val-verde-tx","4814927","Cienegas Terrace","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4814929","Cinco Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4814929","Cinco Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bastrop-tx","4814986","Circle D-KC Estates","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"eastland-tx","4815004","Cisco","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4815028","Citrus City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"donley-tx","4815112","Clarendon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"red-river-tx","4815160","Clarksville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gregg-tx","4815172","Clarksville City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"upshur-tx","4815172","Clarksville City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"armstrong-tx","4815196","Claude","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burleson-tx","4815232","Clay","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4815328","Clear Lake Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4815364","Cleburne","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4815436","Cleveland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4815436","Cleveland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-jacinto-tx","4815436","Cleveland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bosque-tx","4815472","Clifton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4815544","Clint","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4815628","Cloverleaf","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4815652","Clute","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"callahan-tx","4815676","Clyde","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"howard-tx","4815700","Coahoma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4815796","Cockrell Hill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"henderson-tx","4815820","Coffee City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-jacinto-tx","4815892","Coldspring","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"coleman-tx","4815916","Coleman","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazos-tx","4815976","College Station","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4815988","Colleyville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4816036","Collinsville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tyler-tx","4816048","Colmesneil","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4816110","Colorado Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mitchell-tx","4816120","Colorado City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"colorado-tx","4816168","Columbus","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comanche-tx","4816192","Comanche","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4816204","Combes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4816216","Combine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4816216","Combine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kendall-tx","4816228","Comfort","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4816240","Commerce","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hopkins-tx","4816252","Como","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"duval-tx","4816300","Concepcion","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4816432","Conroe","false","FAIL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4816468","Converse","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4816540","Cool","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"limestone-tx","4816552","Coolidge","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"delta-tx","4816564","Cooper","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4816612","Coppell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4816612","Coppell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bell-tx","4816624","Copperas Cove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"coryell-tx","4816624","Copperas Cove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lampasas-tx","4816624","Copperas Cove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4816636","Copper Canyon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4816696","Corinth","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"aransas-tx","4817000","Corpus Christi","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kleberg-tx","4817000","Corpus Christi","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4817000","Corpus Christi","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4817000","Corpus Christi","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4817021","Corral City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"polk-tx","4817036","Corrigan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"navarro-tx","4817060","Corsicana","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4817200","Cottonwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burnet-tx","4817208","Cottonwood Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"la-salle-tx","4817216","Cotulla","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4817312","Coupland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"chambers-tx","4817336","Cove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hill-tx","4817372","Covington","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"pecos-tx","4817408","Coyanosa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4817426","Coyote Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4817429","Coyote Flats","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4817504","Crandall","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"crane-tx","4817516","Crane","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bosque-tx","4817540","Cranfills Gap","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mclennan-tx","4817564","Crawford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hays-tx","4817612","Creedmoor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4817612","Creedmoor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hood-tx","4817648","Cresson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4817648","Cresson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4817648","Cresson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"houston-tx","4817744","Crockett","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4817756","Crosby","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"crosby-tx","4817768","Crosbyton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4817811","Cross Mountain","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"callahan-tx","4817816","Cross Plains","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4817852","Cross Roads","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4817917","Cross Timber","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"foard-tx","4817948","Crowell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4817960","Crowley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4817960","Crowley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zavala-tx","4818020","Crystal City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dewitt-tx","4818092","Cuero","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4818104","Cuevitas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hopkins-tx","4818128","Cumby","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4818134","Cumings","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cherokee-tx","4818152","Cuney","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nacogdoches-tx","4818224","Cushing","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4818260","Cut and Shoot","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"morris-tx","4818464","Daingerfield","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4818476","Daisetta","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallam-tx","4818524","Dalhart","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hartley-tx","4818524","Dalhart","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4819000","Dallas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4819000","Dallas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4819000","Dallas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4819000","Dallas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rockwall-tx","4819000","Dallas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4819084","Dalworthington Gardens","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4819108","Damon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4819120","Danbury","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lipscomb-tx","4819288","Darrouzett","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"navarro-tx","4819420","Dawson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4819432","Dayton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4819435","Dayton Lakes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"clay-tx","4819456","Dean","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burleson-tx","4819492","Deanville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4819528","Decatur","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hood-tx","4819570","DeCordova","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4819624","Deer Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4819632","Deerwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bowie-tx","4819648","De Kalb","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comanche-tx","4819672","De Leon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hudspeth-tx","4819708","Dell City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4819714","Del Mar Heights","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4819732","Delmita","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"val-verde-tx","4819792","Del Rio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4819808","Del Sol","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4819900","Denison","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4819924","Dennis","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4819972","Denton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gaines-tx","4819984","Denver City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"yoakum-tx","4819984","Denver City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamar-tx","4820020","Deport","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"red-river-tx","4820020","Deport","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4820092","DeSoto","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"red-river-tx","4820128","Detroit","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4820140","Devers","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"medina-tx","4820152","Devine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"newton-tx","4820212","Deweyville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"medina-tx","4820248","D'Hanis","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"angelina-tx","4820308","Diboll","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dickens-tx","4820332","Dickens","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4820344","Dickinson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"frio-tx","4820428","Dilley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lee-tx","4820452","Dime Box","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"castro-tx","4820464","Dimmitt","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4820540","DISH","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fannin-tx","4820680","Dodd City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collingsworth-tx","4820716","Dodson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4820734","Doffing","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cass-tx","4820848","Domino","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4820884","Donna","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4820926","Doolittle","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4820932","Dorchester","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4821028","Double Oak","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burnet-tx","4821031","Double Horn","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cass-tx","4821112","Douglassville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hays-tx","4821412","Driftwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hays-tx","4821424","Dripping Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4821436","Driscoll","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"erath-tx","4821484","Dublin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"moore-tx","4821556","Dumas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4821628","Duncanville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
