"original_failure_id","county","place_geoid","status"
"LP24449-ledger-01413","fort-bend-tx","4858088","FIXED"
"LP24449-ledger-01414","polk-tx","4858232","FIXED"
"LP24449-ledger-01415","atascosa-tx","4858280","FIXED"
"LP24449-ledger-01416","wichita-tx","4858400","FIXED"
"LP24449-ledger-01417","fayette-tx","4858436","FIXED"
"LP24449-ledger-01418","liberty-tx","4858448","FIXED"
"LP24449-ledger-01419","hunt-tx","4858502","FIXED"
"LP24449-ledger-01420","kaufman-tx","4858502","FIXED"
"LP24449-ledger-01421","rains-tx","4858532","FIXED"
"LP24449-ledger-01422","san-jacinto-tx","4858556","FIXED"
"LP24449-ledger-01423","calhoun-tx","4858568","FIXED"
"LP24449-ledger-01424","travis-tx","4858586","FIXED"
"LP24449-ledger-01425","denton-tx","4858664","FIXED"
"LP24449-ledger-01427","nueces-tx","4858808","FIXED"
"LP24449-ledger-01428","jefferson-tx","4858820","FIXED"
"LP24449-ledger-01429","orange-tx","4858820","FIXED"
"LP24449-ledger-01430","montgomery-tx","4858850","FIXED"
"LP24449-ledger-01431","cameron-tx","4858892","FIXED"
"LP24449-ledger-01433","nueces-tx","4858904","FIXED"
"LP24449-ledger-01434","san-patricio-tx","4858904","FIXED"
"LP24449-ledger-01435","calhoun-tx","4858916","FIXED"
"LP24449-ledger-01436","willacy-tx","4858928","FIXED"
"LP24449-ledger-01437","jefferson-tx","4858940","FIXED"
"LP24449-ledger-01438","calhoun-tx","4858952","FIXED"
"LP24449-ledger-01439","garza-tx","4859012","FIXED"
"LP24449-ledger-01440","kaufman-tx","4859065","FIXED"
"LP24449-ledger-01441","atascosa-tx","4859084","FIXED"
"LP24449-ledger-01442","wilson-tx","4859096","FIXED"
"LP24449-ledger-01443","taylor-tx","4859108","FIXED"
"LP24449-ledger-01444","grayson-tx","4859132","FIXED"
"LP24449-ledger-01445","lamar-tx","4859156","FIXED"
"LP24449-ledger-01446","navarro-tx","4859168","FIXED"
"LP24449-ledger-01447","henderson-tx","4859192","FIXED"
"LP24449-ledger-01448","el-paso-tx","4859210","FIXED"
"LP24449-ledger-01449","milam-tx","4859216","FIXED"
"LP24449-ledger-01450","waller-tx","4859336","FIXED"
"LP24449-ledger-01451","jim-wells-tx","4859384","FIXED"
"LP24449-ledger-01452","presidio-tx","4859396","FIXED"
"LP24449-ledger-01453","grayson-tx","4859420","FIXED"
"LP24449-ledger-01454","mills-tx","4859528","FIXED"
"LP24449-ledger-01455","cameron-tx","4859540","FIXED"
"LP24449-ledger-01456","collin-tx","4859576","FIXED"
"LP24449-ledger-01457","comanche-tx","4859612","FIXED"
"LP24449-ledger-01458","hidalgo-tx","4859636","FIXED"
"LP24449-ledger-01459","hidalgo-tx","4859642","FIXED"
"LP24449-ledger-01460","collin-tx","4859696","FIXED"
"LP24449-ledger-01461","denton-tx","4859696","FIXED"
"LP24449-ledger-01462","denton-tx","4859748","FIXED"
"LP24449-ledger-01463","webb-tx","4859794","FIXED"
"LP24449-ledger-01464","webb-tx","4859798","FIXED"
"LP24449-ledger-01465","callahan-tx","4859984","FIXED"
"LP24449-ledger-01466","ward-tx","4859996","FIXED"
"LP24449-ledger-01467","collingsworth-tx","4860020","FIXED"
"LP24449-ledger-01468","victoria-tx","4860026","FIXED"
"LP24449-ledger-01469","hardeman-tx","4860044","FIXED"
"LP24449-ledger-01470","cass-tx","4860080","FIXED"
"LP24449-ledger-01471","maverick-tx","4860092","FIXED"
"LP24449-ledger-01472","starr-tx","4860098","FIXED"
"LP24449-ledger-01473","hunt-tx","4860140","FIXED"
"LP24449-ledger-01474","brazoria-tx","4860164","FIXED"
"LP24449-ledger-01475","briscoe-tx","4860176","FIXED"
"LP24449-ledger-01476","wood-tx","4860188","FIXED"
"LP24449-ledger-01477","maverick-tx","4860278","FIXED"
"LP24449-ledger-01478","starr-tx","4860290","FIXED"
"LP24449-ledger-01479","crosby-tx","4860356","FIXED"
"LP24449-ledger-01480","zapata-tx","4860380","FIXED"
"LP24449-ledger-01481","starr-tx","4860408","FIXED"
"LP24449-ledger-01482","starr-tx","4860422","FIXED"
"LP24449-ledger-01483","willacy-tx","4860458","FIXED"
"LP24449-ledger-01484","starr-tx","4860478","FIXED"
"LP24449-ledger-01485","webb-tx","4860480","FIXED"
"LP24449-ledger-01486","webb-tx","4860482","FIXED"
"LP24449-ledger-01487","jim-wells-tx","4860518","FIXED"
"LP24449-ledger-01489","nueces-tx","4860529","FIXED"
"LP24449-ledger-01490","san-patricio-tx","4860534","FIXED"
"LP24449-ledger-01491","webb-tx","4860539","FIXED"
"LP24449-ledger-01492","bexar-tx","4860608","FIXED"
"LP24449-ledger-01493","eastland-tx","4860632","FIXED"
"LP24449-ledger-01494","upton-tx","4860668","FIXED"
"LP24449-ledger-01495","lubbock-tx","4860672","FIXED"
"LP24449-ledger-01496","cameron-tx","4860686","FIXED"
"LP24449-ledger-01497","fannin-tx","4860752","FIXED"
"LP24449-ledger-01498","willacy-tx","4860836","FIXED"
"LP24449-ledger-01499","duval-tx","4860932","FIXED"
"LP24449-ledger-01500","nacogdoches-tx","4861040","FIXED"
"LP24449-ledger-01501","presidio-tx","4861076","FIXED"
"LP24449-ledger-01502","angelina-tx","4861124","FIXED"
"LP24449-ledger-01503","bowie-tx","4861172","FIXED"
"LP24449-ledger-01504","ellis-tx","4861196","FIXED"
"LP24449-ledger-01505","bastrop-tx","4861280","FIXED"
"LP24449-ledger-01506","bowie-tx","4861340","FIXED"
"LP24449-ledger-01507","guadalupe-tx","4861352","FIXED"
"LP24449-ledger-01508","refugio-tx","4861436","FIXED"
"LP24449-ledger-01509","starr-tx","4861454","FIXED"
"LP24449-ledger-01510","cameron-tx","4861466","FIXED"
"LP24449-ledger-01511","cherokee-tx","4861508","FIXED"
"LP24449-ledger-01512","rusk-tx","4861508","FIXED"
"LP24449-ledger-01513","hidalgo-tx","4861532","FIXED"
"LP24449-ledger-01514","tarrant-tx","4861568","FIXED"
"LP24449-ledger-01515","navarro-tx","4861616","FIXED"
"LP24449-ledger-01516","wise-tx","4861700","FIXED"
"LP24449-ledger-01517","kleberg-tx","4861724","FIXED"
"LP24449-ledger-01518","navarro-tx","4861736","FIXED"
"LP24449-ledger-01519","cameron-tx","4861766","FIXED"
"LP24449-ledger-01520","grimes-tx","4861784","FIXED"
"LP24449-ledger-01521","collin-tx","4861796","FIXED"
"LP24449-ledger-01522","dallas-tx","4861796","FIXED"
"LP24449-ledger-01523","navarro-tx","4861820","FIXED"
"LP24449-ledger-01524","tarrant-tx","4861844","FIXED"
"LP24449-ledger-01525","san-saba-tx","4861880","FIXED"
"LP24449-ledger-01526","fort-bend-tx","4861892","FIXED"
"LP24449-ledger-01527","brazoria-tx","4861904","FIXED"
"LP24449-ledger-01528","mclennan-tx","4862108","FIXED"
"LP24449-ledger-01529","montague-tx","4862132","FIXED"
"LP24449-ledger-01530","webb-tx","4862138","FIXED"
"LP24449-ledger-01531","starr-tx","4862168","FIXED"
"LP24449-ledger-01532","cameron-tx","4862180","FIXED"
"LP24449-ledger-01533","johnson-tx","4862240","FIXED"
"LP24449-ledger-01534","eastland-tx","4862252","FIXED"
"LP24449-ledger-01535","starr-tx","4862318","FIXED"
"LP24449-ledger-01536","tarrant-tx","4862384","FIXED"
"LP24449-ledger-01537","walker-tx","4862408","FIXED"
"LP24449-ledger-01538","kleberg-tx","4862468","FIXED"
"LP24449-ledger-01540","denton-tx","4862504","FIXED"
"LP24449-ledger-01541","tarrant-tx","4862504","FIXED"
"LP24449-ledger-01542","motley-tx","4862528","FIXED"
"LP24449-ledger-01543","coke-tx","4862564","FIXED"
"LP24449-ledger-01544","mclennan-tx","4862588","FIXED"
"LP24449-ledger-01546","nueces-tx","4862600","FIXED"
"LP24449-ledger-01547","fisher-tx","4862612","FIXED"
"LP24449-ledger-01548","mcculloch-tx","4862624","FIXED"
"LP24449-ledger-01549","haskell-tx","4862636","FIXED"
"LP24449-ledger-01550","milam-tx","4862672","FIXED"
"LP24449-ledger-01551","colorado-tx","4862732","FIXED"
"LP24449-ledger-01552","aransas-tx","4862804","FIXED"
"LP24449-ledger-01553","edwards-tx","4862816","FIXED"
"LP24449-ledger-01554","rockwall-tx","4862828","FIXED"
"LP24449-ledger-01556","camp-tx","4862870","FIXED"
"LP24449-ledger-01557","bell-tx","4862924","FIXED"
"LP24449-ledger-01558","travis-tx","4863008","FIXED"
"LP24449-ledger-01559","starr-tx","4863020","FIXED"
"LP24449-ledger-01560","montgomery-tx","4863044","FIXED"
"LP24449-ledger-01561","hockley-tx","4863140","FIXED"
"LP24449-ledger-01562","bastrop-tx","4863164","FIXED"
"LP24449-ledger-01563","nolan-tx","4863176","FIXED"
"LP24449-ledger-01564","falls-tx","4863188","FIXED"
"LP24449-ledger-01565","orange-tx","4863200","FIXED"
"LP24449-ledger-01566","hardin-tx","4863272","FIXED"
"LP24449-ledger-01567","fort-bend-tx","4863284","FIXED"
"LP24449-ledger-01568","brazoria-tx","4863332","FIXED"
"LP24449-ledger-01569","maverick-tx","4863350","FIXED"
"LP24449-ledger-01570","mclennan-tx","4863380","FIXED"
"LP24449-ledger-01571","kaufman-tx","4863404","FIXED"
"LP24449-ledger-01572","fisher-tx","4863464","FIXED"
"LP24449-ledger-01573","blanco-tx","4863476","FIXED"
"LP24449-ledger-01574","travis-tx","4863500","FIXED"
"LP24449-ledger-01575","williamson-tx","4863500","FIXED"
"LP24449-ledger-01576","fayette-tx","4863524","FIXED"
"LP24449-ledger-01577","runnels-tx","4863560","FIXED"
"LP24449-ledger-01578","dallas-tx","4863572","FIXED"
"LP24449-ledger-01579","rockwall-tx","4863572","FIXED"
"LP24449-ledger-01580","lamar-tx","4863584","FIXED"
"LP24449-ledger-01581","collin-tx","4863668","FIXED"
"LP24449-ledger-01582","hunt-tx","4863668","FIXED"
"LP24449-ledger-01583","rockwall-tx","4863668","FIXED"
"LP24449-ledger-01584","haskell-tx","4863752","FIXED"
"LP24449-ledger-01585","wise-tx","4863782","FIXED"
"LP24449-ledger-01586","karnes-tx","4863788","FIXED"
"LP24449-ledger-01587","cherokee-tx","4863848","FIXED"
"LP24449-ledger-01588","uvalde-tx","4864004","FIXED"
"LP24449-ledger-01589","collin-tx","4864064","FIXED"
"LP24449-ledger-01590","dallas-tx","4864064","FIXED"
"LP24449-ledger-01591","grayson-tx","4864088","FIXED"
"LP24449-ledger-01592","tarrant-tx","4864112","FIXED"
"LP24449-ledger-01594","montague-tx","4864184","FIXED"
"LP24449-ledger-01595","bell-tx","4864268","FIXED"
"LP24449-ledger-01596","hidalgo-tx","4864307","FIXED"
"LP24449-ledger-01599","starr-tx","4864442","FIXED"
"LP24449-ledger-01600","collingsworth-tx","4864448","FIXED"
"LP24449-ledger-01601","jasper-tx","4864460","FIXED"
"LP24449-ledger-01602","tom-green-tx","4864472","FIXED"
"LP24449-ledger-01603","bexar-tx","4865000","FIXED"
"LP24449-ledger-01604","comal-tx","4865000","FIXED"
"LP24449-ledger-01605","medina-tx","4865000","FIXED"
"LP24449-ledger-01606","san-augustine-tx","4865024","FIXED"
"LP24449-ledger-01607","cameron-tx","4865036","FIXED"
"LP24449-ledger-01608","hidalgo-tx","4865048","FIXED"
"LP24449-ledger-01609","webb-tx","4865049","FIXED"
"LP24449-ledger-01610","webb-tx","4865050","FIXED"
"LP24449-ledger-01611","parker-tx","4865066","FIXED"
"LP24449-ledger-01612","terrell-tx","4865084","FIXED"
"LP24449-ledger-01613","jim-wells-tx","4865168","FIXED"
"LP24449-ledger-01614","duval-tx","4865180","FIXED"
"LP24449-ledger-01615","jim-wells-tx","4865180","FIXED"
"LP24449-ledger-01616","starr-tx","4865210","FIXED"
"LP24449-ledger-01617","howard-tx","4865240","FIXED"
"LP24449-ledger-01619","nueces-tx","4865342","FIXED"
"LP24449-ledger-01620","bexar-tx","4865344","FIXED"
"LP24449-ledger-01621","brazoria-tx","4865345","FIXED"
"LP24449-ledger-01622","el-paso-tx","4865360","FIXED"
"LP24449-ledger-01623","austin-tx","4865372","FIXED"
"LP24449-ledger-01624","starr-tx","4865378","FIXED"
"LP24449-ledger-01625","hutchinson-tx","4865384","FIXED"
"LP24449-ledger-01626","cooke-tx","4865408","FIXED"
"LP24449-ledger-01627","denton-tx","4865408","FIXED"
"LP24449-ledger-01628","starr-tx","4865432","FIXED"
"LP24449-ledger-01629","travis-tx","4865552","FIXED"
"LP24449-ledger-01630","galveston-tx","4865564","FIXED"
"LP24449-ledger-01631","caldwell-tx","4865600","FIXED"
"LP24449-ledger-01632","guadalupe-tx","4865600","FIXED"
"LP24449-ledger-01633","hays-tx","4865600","FIXED"
"LP24449-ledger-01634","san-patricio-tx","4865612","FIXED"
"LP24449-ledger-01635","cameron-tx","4865620","FIXED"
"LP24449-ledger-01636","willacy-tx","4865636","FIXED"
"LP24449-ledger-01637","san-saba-tx","4865648","FIXED"
"LP24449-ledger-01638","tarrant-tx","4865660","FIXED"
"LP24449-ledger-01639","guadalupe-tx","4865690","FIXED"
"LP24449-ledger-01640","starr-tx","4865708","FIXED"
"LP24449-ledger-01641","galveston-tx","4865726","FIXED"
"LP24449-ledger-01642","cameron-tx","4865744","FIXED"
"LP24449-ledger-01643","willacy-tx","4865756","FIXED"
"LP24449-ledger-01644","williamson-tx","4865762","FIXED"
"LP24449-ledger-01645","starr-tx","4865777","FIXED"
"LP24449-ledger-01646","palo-pinto-tx","4865780","FIXED"
"LP24449-ledger-01647","zapata-tx","4865792","FIXED"
"LP24449-ledger-01648","matagorda-tx","4865864","FIXED"
"LP24449-ledger-01649","kenedy-tx","4865876","FIXED"
"LP24449-ledger-01650","denton-tx","4866000","FIXED"
"LP24449-ledger-01651","fannin-tx","4866008","FIXED"
"LP24449-ledger-01652","bexar-tx","4866089","FIXED"
"LP24449-ledger-01653","bexar-tx","4866128","FIXED"
"LP24449-ledger-01654","comal-tx","4866128","FIXED"
"LP24449-ledger-01655","guadalupe-tx","4866128","FIXED"
"LP24449-ledger-01656","fayette-tx","4866188","FIXED"
"LP24449-ledger-01657","hidalgo-tx","4866248","FIXED"
"LP24449-ledger-01658","archer-tx","4866284","FIXED"
"LP24449-ledger-01659","harrison-tx","4866332","FIXED"
"LP24449-ledger-01660","kaufman-tx","4866368","FIXED"
"LP24449-ledger-01661","chambers-tx","4866392","FIXED"
"LP24449-ledger-01662","harris-tx","4866392","FIXED"
"LP24449-ledger-01663","calhoun-tx","4866416","FIXED"
"LP24449-ledger-01664","dallas-tx","4866428","FIXED"
"LP24449-ledger-01665","kaufman-tx","4866428","FIXED"
"LP24449-ledger-01666","gaines-tx","4866440","FIXED"
"LP24449-ledger-01667","austin-tx","4866464","FIXED"
"LP24449-ledger-01668","willacy-tx","4866512","FIXED"
"LP24449-ledger-01669","maverick-tx","4866536","FIXED"
"LP24449-ledger-01670","guadalupe-tx","4866644","FIXED"
"LP24449-ledger-01671","collin-tx","4866686","FIXED"
"LP24449-ledger-01672","bexar-tx","4866704","FIXED"
"LP24449-ledger-01673","comal-tx","4866704","FIXED"
"LP24449-ledger-01674","guadalupe-tx","4866704","FIXED"
"LP24449-ledger-01675","gaines-tx","4866764","FIXED"
"LP24449-ledger-01676","williamson-tx","4866806","FIXED"
"LP24449-ledger-01677","hale-tx","4866848","FIXED"
"LP24449-ledger-01678","polk-tx","4866884","FIXED"
"LP24449-ledger-01679","henderson-tx","4866908","FIXED"
"LP24449-ledger-01680","kaufman-tx","4866908","FIXED"
"LP24449-ledger-01681","baylor-tx","4866968","FIXED"
"LP24449-ledger-01682","cherokee-tx","4867010","FIXED"
"LP24449-ledger-01683","travis-tx","4867082","FIXED"
"LP24449-ledger-01684","denton-tx","4867100","FIXED"
"LP24449-ledger-01685","lubbock-tx","4867136","FIXED"
"LP24449-ledger-01686","wheeler-tx","4867160","FIXED"
"LP24449-ledger-01687","bexar-tx","4867268","FIXED"
"LP24449-ledger-01688","pecos-tx","4867340","FIXED"
"LP24449-ledger-01689","shelby-tx","4867364","FIXED"
"LP24449-ledger-01690","harris-tx","4867376","FIXED"
"LP24449-ledger-01691","montgomery-tx","4867400","FIXED"
"LP24449-ledger-01692","san-jacinto-tx","4867424","FIXED"
"LP24449-ledger-01693","colorado-tx","4867472","FIXED"
"LP24449-ledger-01694","grayson-tx","4867496","FIXED"
"LP24449-ledger-01695","grayson-tx","4867554","FIXED"
"LP24449-ledger-01696","lavaca-tx","4867640","FIXED"
"LP24449-ledger-01697","grimes-tx","4867664","FIXED"
"LP24449-ledger-01698","chambers-tx","4867688","FIXED"
"LP24449-ledger-01699","harris-tx","4867688","FIXED"
"LP24449-ledger-01700","fort-bend-tx","4867763","FIXED"
"LP24449-ledger-01701","hudspeth-tx","4867772","FIXED"
"LP24449-ledger-01702","maverick-tx","4867775","FIXED"
"LP24449-ledger-01703","zapata-tx","4867778","FIXED"
"LP24449-ledger-01704","hardin-tx","4867832","FIXED"
"LP24449-ledger-01705","briscoe-tx","4867904","FIXED"
"LP24449-ledger-01706","fort-bend-tx","4867964","FIXED"
"LP24449-ledger-01707","san-patricio-tx","4868036","FIXED"
"LP24449-ledger-01708","carson-tx","4868120","FIXED"
"LP24449-ledger-01709","bee-tx","4868132","FIXED"
"LP24449-ledger-01710","lubbock-tx","4868180","FIXED"
"LP24449-ledger-01711","gonzales-tx","4868300","FIXED"
"LP24449-ledger-01712","bastrop-tx","4868456","FIXED"
"LP24449-ledger-01713","hockley-tx","4868504","FIXED"
"LP24449-ledger-01714","burleson-tx","4868576","FIXED"
"LP24449-ledger-01715","scurry-tx","4868624","FIXED"
"LP24449-ledger-01716","el-paso-tx","4868636","FIXED"
"LP24449-ledger-01717","cameron-tx","4868678","FIXED"
"LP24449-ledger-01718","bexar-tx","4868708","FIXED"
"LP24449-ledger-01719","burleson-tx","4868720","FIXED"
"LP24449-ledger-01720","sutton-tx","4868756","FIXED"
"LP24449-ledger-01721","williamson-tx","4868762","FIXED"
"LP24449-ledger-01722","hardin-tx","4868828","FIXED"
"LP24449-ledger-01723","hidalgo-tx","4868846","FIXED"
"LP24449-ledger-01724","jim-hogg-tx","4868966","FIXED"
"LP24449-ledger-01725","austin-tx","4868978","FIXED"
"LP24449-ledger-01726","harris-tx","4869020","FIXED"
"LP24449-ledger-01727","denton-tx","4869032","FIXED"
"LP24449-ledger-01728","tarrant-tx","4869032","FIXED"
"LP24449-ledger-01729","jim-wells-tx","4869072","FIXED"
"LP24449-ledger-01730","grayson-tx","4869104","FIXED"
"LP24449-ledger-01731","coryell-tx","4869120","FIXED"
"LP24449-ledger-01732","cameron-tx","4869140","FIXED"
"LP24449-ledger-01733","cameron-tx","4869194","FIXED"
"LP24449-ledger-01735","newton-tx","4869326","FIXED"
"LP24449-ledger-01736","ward-tx","4869353","FIXED"
"LP24449-ledger-01737","lamb-tx","4869380","FIXED"
"LP24449-ledger-01738","el-paso-tx","4869432","FIXED"
"LP24449-ledger-01739","hansford-tx","4869476","FIXED"
"LP24449-ledger-01740","montgomery-tx","4869548","FIXED"
"LP24449-ledger-01741","kinney-tx","4869560","FIXED"
"LP24449-ledger-01742","harris-tx","4869596","FIXED"
"LP24449-ledger-01743","comal-tx","4869608","FIXED"
"LP24449-ledger-01745","nueces-tx","4869708","FIXED"
"LP24449-ledger-01746","lamb-tx","4869764","FIXED"
"LP24449-ledger-01747","parker-tx","4869800","FIXED"
"LP24449-ledger-01748","wise-tx","4869800","FIXED"
"LP24449-ledger-01749","harris-tx","4869830","FIXED"
"LP24449-ledger-01750","dickens-tx","4869848","FIXED"
"LP24449-ledger-01751","fort-bend-tx","4869908","FIXED"
"LP24449-ledger-01752","harris-tx","4869908","FIXED"
"LP24449-ledger-01753","montgomery-tx","4869932","FIXED"
"LP24449-ledger-01754","haskell-tx","4869980","FIXED"
"LP24449-ledger-01755","jones-tx","4869980","FIXED"
"LP24449-ledger-01756","martin-tx","4870040","FIXED"
"LP24449-ledger-01757","guadalupe-tx","4870052","FIXED"
"LP24449-ledger-01758","henderson-tx","4870076","FIXED"
"LP24449-ledger-01759","travis-tx","4870154","FIXED"
"LP24449-ledger-01760","erath-tx","4870208","FIXED"
"LP24449-ledger-01761","sterling-tx","4870232","FIXED"
"LP24449-ledger-01762","hutchinson-tx","4870340","FIXED"
"LP24449-ledger-01763","wilson-tx","4870376","FIXED"
"LP24449-ledger-01764","hood-tx","4870406","FIXED"
"LP24449-ledger-01765","gillespie-tx","4870460","FIXED"
"LP24449-ledger-01766","chambers-tx","4870520","FIXED"
"LP24449-ledger-01767","sherman-tx","4870544","FIXED"
"LP24449-ledger-01768","palo-pinto-tx","4870580","FIXED"
"LP24449-ledger-01769","freestone-tx","4870604","FIXED"
"LP24449-ledger-01770","navarro-tx","4870604","FIXED"
"LP24449-ledger-01771","brewster-tx","4870688","FIXED"
"LP24449-ledger-01772","lamb-tx","4870772","FIXED"
"LP24449-ledger-01773","fort-bend-tx","4870808","FIXED"
"LP24449-ledger-01774","hidalgo-tx","4870868","FIXED"
"LP24449-ledger-01775","hopkins-tx","4870904","FIXED"
"LP24449-ledger-01776","castro-tx","4870940","FIXED"
"LP24449-ledger-01777","hockley-tx","4871060","FIXED"
"LP24449-ledger-01778","dallas-tx","4871156","FIXED"
"LP24449-ledger-01779","moore-tx","4871180","FIXED"
"LP24449-ledger-01780","llano-tx","4871228","FIXED"
"LP24449-ledger-01781","henderson-tx","4871236","FIXED"
"LP24449-ledger-01782","webb-tx","4871289","FIXED"
"LP24449-ledger-01783","travis-tx","4871324","FIXED"
"LP24449-ledger-01784","lamar-tx","4871356","FIXED"
"LP24449-ledger-01785","brazoria-tx","4871384","FIXED"
"LP24449-ledger-01786","brazoria-tx","4871492","FIXED"
"LP24449-ledger-01787","nolan-tx","4871540","FIXED"
"LP24449-ledger-01788","fisher-tx","4871636","FIXED"
"LP24449-ledger-01789","san-patricio-tx","4871684","FIXED"
"LP24449-ledger-01790","san-patricio-tx","4871696","FIXED"
"LP24449-ledger-01791","lynn-tx","4871708","FIXED"
"LP24449-ledger-01792","titus-tx","4871732","FIXED"
"LP24449-ledger-01793","kaufman-tx","4871756","FIXED"
"LP24449-ledger-01794","webb-tx","4871820","FIXED"
"LP24449-ledger-01795","webb-tx","4871824","FIXED"
"LP24449-ledger-01796","panola-tx","4871924","FIXED"
"LP24449-ledger-01797","rusk-tx","4871924","FIXED"
"LP24449-ledger-01798","williamson-tx","4871948","FIXED"
"LP24449-ledger-01799","harris-tx","4871960","FIXED"
"LP24449-ledger-01800","jefferson-tx","4871966","FIXED"
"LP24449-ledger-01801","freestone-tx","4872020","FIXED"
"LP24449-ledger-01802","limestone-tx","4872080","FIXED"
"LP24449-ledger-01803","bell-tx","4872176","FIXED"
"LP24449-ledger-01804","shelby-tx","4872188","FIXED"
"LP24449-ledger-01805","brewster-tx","4872248","FIXED"
"LP24449-ledger-01806","kaufman-tx","4872284","FIXED"
"LP24449-ledger-01807","bexar-tx","4872296","FIXED"
"LP24449-ledger-01808","bowie-tx","4872368","FIXED"
"LP24449-ledger-01809","chambers-tx","4872392","FIXED"
"LP24449-ledger-01810","galveston-tx","4872392","FIXED"
"LP24449-ledger-01811","sherman-tx","4872464","FIXED"
"LP24449-ledger-01812","dallam-tx","4872476","FIXED"
"LP24449-ledger-01813","denton-tx","4872530","FIXED"
"LP24449-ledger-01814","travis-tx","4872578","FIXED"
"LP24449-ledger-01815","johnson-tx","4872581","FIXED"
"LP24449-ledger-01816","harris-tx","4872656","FIXED"
"LP24449-ledger-01817","montgomery-tx","4872656","FIXED"
"LP24449-ledger-01818","fort-bend-tx","4872740","FIXED"
"LP24449-ledger-01819","jim-hogg-tx","4872758","FIXED"
"LP24449-ledger-01820","milam-tx","4872776","FIXED"
"LP24449-ledger-01821","williamson-tx","4872776","FIXED"
"LP24449-ledger-01822","limestone-tx","4872788","FIXED"
"LP24449-ledger-01823","ward-tx","4872800","FIXED"
"LP24449-ledger-01824","williamson-tx","4872824","FIXED"
"LP24449-ledger-01825","live-oak-tx","4872872","FIXED"
"LP24449-ledger-01826","throckmorton-tx","4872896","FIXED"
"LP24449-ledger-01827","brown-tx","4872902","FIXED"
"LP24449-ledger-01828","cameron-tx","4872948","FIXED"
"LP24449-ledger-01829","starr-tx","4872950","FIXED"
"LP24449-ledger-01831","nueces-tx","4872952","FIXED"
"LP24449-ledger-01833","nueces-tx","4872954","FIXED"
"LP24449-ledger-01834","galveston-tx","4872989","FIXED"
"LP24449-ledger-01835","mcmullen-tx","4872992","FIXED"
"LP24449-ledger-01836","randall-tx","4873030","FIXED"
"LP24449-ledger-01837","bexar-tx","4873057","FIXED"
"LP24449-ledger-01838","shelby-tx","4873076","FIXED"
"LP24449-ledger-01839","grayson-tx","4873112","FIXED"
"LP24449-ledger-01840","hopkins-tx","4873124","FIXED"
"LP24449-ledger-01841","refugio-tx","4873148","FIXED"
"LP24449-ledger-01842","lamar-tx","4873196","FIXED"
"LP24449-ledger-01843","grimes-tx","4873224","FIXED"
"LP24449-ledger-01844","hood-tx","4873268","FIXED"
"LP24449-ledger-01845","harris-tx","4873316","FIXED"
"LP24449-ledger-01846","montgomery-tx","4873316","FIXED"
"LP24449-ledger-01847","grayson-tx","4873328","FIXED"
"LP24449-ledger-01848","henderson-tx","4873352","FIXED"
"LP24449-ledger-01849","el-paso-tx","4873376","FIXED"
"LP24449-ledger-01850","llano-tx","4873424","FIXED"
"LP24449-ledger-01851","reeves-tx","4873493","FIXED"
"LP24449-ledger-01852","reeves-tx","4873496","FIXED"
"LP24449-ledger-01853","san-patricio-tx","4873526","FIXED"
"LP24449-ledger-01854","kaufman-tx","4873562","FIXED"
"LP24449-ledger-01855","taylor-tx","4873580","FIXED"
"LP24449-ledger-01856","collin-tx","4873592","FIXED"
"LP24449-ledger-01857","fannin-tx","4873592","FIXED"
"LP24449-ledger-01858","grayson-tx","4873592","FIXED"
"LP24449-ledger-01859","henderson-tx","4873652","FIXED"
"LP24449-ledger-01860","trinity-tx","4873664","FIXED"
"LP24449-ledger-01861","denton-tx","4873710","FIXED"
"LP24449-ledger-01862","tarrant-tx","4873710","FIXED"
"LP24449-ledger-01863","cherokee-tx","4873724","FIXED"
"LP24449-ledger-01864","smith-tx","4873724","FIXED"
"LP24449-ledger-01865","bell-tx","4873748","FIXED"
"LP24449-ledger-01866","bee-tx","4873856","FIXED"
"LP24449-ledger-01867","swisher-tx","4873868","FIXED"
"LP24449-ledger-01868","bee-tx","4873904","FIXED"
"LP24449-ledger-01869","burleson-tx","4873928","FIXED"
"LP24449-ledger-01870","hall-tx","4873964","FIXED"
"LP24449-ledger-01871","taylor-tx","4874048","FIXED"
"LP24449-ledger-01872","taylor-tx","4874132","FIXED"
"LP24449-ledger-01873","smith-tx","4874144","FIXED"
"LP24449-ledger-01874","bee-tx","4874168","FIXED"
"LP24449-ledger-01875","caldwell-tx","4874216","FIXED"
"LP24449-ledger-01876","hays-tx","4874216","FIXED"
"LP24449-ledger-01877","randall-tx","4874228","FIXED"
"LP24449-ledger-01878","harrison-tx","4874240","FIXED"
"LP24449-ledger-01879","upshur-tx","4874312","FIXED"
"LP24449-ledger-01880","hunt-tx","4874372","FIXED"
"LP24449-ledger-01881","bexar-tx","4874408","FIXED"
"LP24449-ledger-01882","guadalupe-tx","4874408","FIXED"
"LP24449-ledger-01883","dallas-tx","4874492","FIXED"
"LP24449-ledger-01884","uvalde-tx","4874576","FIXED"
"LP24449-ledger-01885","uvalde-tx","4874588","FIXED"
"LP24449-ledger-01886","uvalde-tx","4874594","FIXED"
"LP24449-ledger-01887","jeff-davis-tx","4874648","FIXED"
"LP24449-ledger-01888","coleman-tx","4874660","FIXED"
"LP24449-ledger-01889","starr-tx","4874667","FIXED"
