county_fips,county_id,canonical_key,consumer_label,identity_type,multi_county,canonical_activation,downstream_county_convergence
48061,cameron-tx,place-4840336,"Laguna Vista",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4841416,"La Paloma",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4841542,"Lasana",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4841580,"Las Palmas II",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4841660,"La Tina Ranch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4841728,"Laureles",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4844116,"Los Fresnos",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4844128,"Los Indios",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4844344,"Lozano",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4853964,"Olmito",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4854186,"Orason",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4854748,"Palmer",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4854798,"Palm Valley",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4858892,"Port Isabel",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4859540,"Primera",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4860544,"Rancho Viejo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4860686,"Ratamosa",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4861466,"Reid Hope King",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4861766,"Rice Tracts",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4862180,"Rio Hondo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4865036,"San Benito",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4865620,"San Pedro",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4865744,"Santa Maria",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4865768,"Santa Rosa",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4868678,"Solis",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4869140,"South Padre Island",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4869194,"South Point",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4872948,"Tierra Bonita",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4875554,"Villa del Sol",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4875614,"Villa Pancho",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48061,cameron-tx,place-4880686,"Yznaga",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48063,camp-tx,place-4857908,"Pittsburg",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48063,camp-tx,place-4862870,"Rocky Mound",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48065,carson-tx,place-4831292,"Groom",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48065,carson-tx,place-4854960,"Panhandle",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48065,carson-tx,place-4868120,"Skellytown",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48065,carson-tx,place-4878316,"White Deer",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4804516,"Atlanta",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4805084,"Avinger",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4808404,"Bivins",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4808752,"Bloomburg",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4820848,"Domino",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4821112,"Douglassville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4835300,"Hughes Springs",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48067,cass-tx,place-4842844,"Linden",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4845816,"McLeod",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4846668,"Marietta",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48067,cass-tx,place-4860080,"Queen City",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48069,castro-tx,place-4820464,"Dimmitt",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48069,castro-tx,place-4832576,"Hart",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48069,castro-tx,place-4850496,"Nazareth",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48069,castro-tx,place-4870940,"Summerfield",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48071,chambers-tx,place-4803144,"Anahuac",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48071,chambers-tx,place-4806128,"Baytown",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48071,chambers-tx,place-4806200,"Beach City",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48071,chambers-tx,place-4817336,"Cove",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48071,chambers-tx,place-4849068,"Mont Belvieu",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48071,chambers-tx,place-4849380,"Morgan's Point",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48071,chambers-tx,place-4853004,"Oak Island",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48071,chambers-tx,place-4853824,"Old River-Winfree",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48071,chambers-tx,place-4866392,"Seabrook",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48071,chambers-tx,place-4867688,"Shoreacres",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48071,chambers-tx,place-4870520,"Stowell",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48071,chambers-tx,place-4872392,"Texas City",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48071,chambers-tx,place-4879792,"Winnie",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4802188,"Alto",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4811212,"Bullard",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48073,cherokee-tx,place-4818152,"Cuney",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4828008,"Gallatin",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4837216,"Jacksonville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4851336,"New Summerfield",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4861508,"Reklaw",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48073,cherokee-tx,place-4863848,"Rusk",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4867010,"Shadybrook",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48073,cherokee-tx,place-4873724,"Troup",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48073,cherokee-tx,place-4877176,"Wells",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48075,childress-tx,place-4814668,"Childress",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48077,clay-tx,place-4807396,"Bellevue",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48077,clay-tx,place-4811644,"Byers",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48077,clay-tx,place-4819456,"Dean",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48077,clay-tx,place-4833284,"Henrietta",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48077,clay-tx,place-4837924,"Jolly",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48077,clay-tx,place-4857044,"Petrolia",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48077,clay-tx,place-4879000,"Wichita Falls",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48077,clay-tx,place-4879696,"Windthorst",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48079,cochran-tx,place-4808644,"Bledsoe",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48079,cochran-tx,place-4849464,"Morton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48079,cochran-tx,place-4878328,"Whiteface",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48081,coke-tx,place-4808488,"Blackwell",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48081,coke-tx,place-4810528,"Bronte",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48081,coke-tx,place-4862564,"Robert Lee",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48083,coleman-tx,place-4815916,"Coleman",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48083,coleman-tx,place-4852668,"Novice",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48083,coleman-tx,place-4865672,"Santa Anna",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48083,coleman-tx,place-4874660,"Valera",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4801924,"Allen",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4803300,"Anna",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4808872,"Blue Ridge",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4813024,"Carrollton",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4813684,"Celina",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4819000,"Dallas",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4825224,"Fairview",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4825488,"Farmersville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4827684,"Frisco",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4829000,"Garland",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4833020,"Hebron",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4838068,"Josephine",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4841800,"Lavon",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4844308,"Lowry Crossing",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4845012,"Lucas",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4845744,"McKinney",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4847496,"Melissa",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4850100,"Murphy",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4850760,"Nevada",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4851036,"New Hope",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4855152,"Parker",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4858016,"Plano",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4859576,"Princeton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4859696,"Prosper",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4861796,"Richardson",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4863668,"Royse City",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4864064,"Sachse",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4864220,"St. Paul",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4866686,"Seis Lagos",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4873592,"Trenton",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4874924,"Van Alstyne",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48085,collin-tx,place-4877680,"Westminster",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4877740,"Weston",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48085,collin-tx,place-4880356,"Wylie",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48087,collingsworth-tx,place-4820716,"Dodson",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48087,collingsworth-tx,place-4860020,"Quail",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48087,collingsworth-tx,place-4864448,"Samnorwood",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48087,collingsworth-tx,place-4877152,"Wellington",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4816168,"Columbus",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4821844,"Eagle Lake",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4829096,"Garwood",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4829912,"Glidden",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4850268,"Nada",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4862732,"Rock Island",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4867472,"Sheridan",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48089,colorado-tx,place-4877020,"Weimar",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48091,comal-tx,place-4811224,"Bulverde",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48091,comal-tx,place-4812580,"Canyon Lake",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48091,comal-tx,place-4825168,"Fair Oaks Ranch",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48091,comal-tx,place-4828248,"Garden Ridge",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48091,comal-tx,place-4850820,"New Braunfels",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48091,comal-tx,place-4865000,"San Antonio",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48091,comal-tx,place-4866128,"Schertz",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48091,comal-tx,place-4866704,"Selma",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48091,comal-tx,place-4869608,"Spring Branch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48093,comanche-tx,place-4816192,"Comanche",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48093,comanche-tx,place-4819672,"De Leon",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48093,comanche-tx,place-4831628,"Gustine",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48093,comanche-tx,place-4841176,"Lamkin",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48093,comanche-tx,place-4859612,"Proctor",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48095,concho-tx,place-4822552,"Eden",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48095,concho-tx,place-4854636,"Paint Rock",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4811968,"Callisburg",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4827984,"Gainesville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4840624,"Lake Kiowa",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4842868,"Lindsay",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4849932,"Muenster",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4850220,"Myra",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4853154,"Oak Ridge",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4857476,"Pilot Point",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48097,cooke-tx,place-4862486,"Road Runner",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48097,cooke-tx,place-4865408,"Sanger",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48097,cooke-tx,place-4874756,"Valley View",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48099,coryell-tx,place-4816624,"Copperas Cove",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48099,coryell-tx,place-4824864,"Evant",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48099,coryell-tx,place-4826004,"Flat",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48099,coryell-tx,place-4826666,"Fort Cavazos",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48099,coryell-tx,place-4829168,"Gatesville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48099,coryell-tx,place-4845672,"McGregor",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48099,coryell-tx,place-4849572,"Mound",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48099,coryell-tx,place-4853520,"Oglesby",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48099,coryell-tx,place-4869120,"South Mountain",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48101,cottle-tx,place-4854600,"Paducah",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48103,crane-tx,place-4817516,"Crane",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48105,crockett-tx,place-4854552,"Ozona",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48107,crosby-tx,place-4817768,"Crosbyton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48107,crosby-tx,place-4844032,"Lorenzo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48107,crosby-tx,place-4860356,"Ralls",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48109,culberson-tx,place-4875032,"Van Horn",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48111,dallam-tx,place-4818524,"Dalhart",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48111,dallam-tx,place-4872476,"Texline",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4801240,"Addison",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4805372,"Balch Springs",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4806244,"Bear Creek Ranch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4813024,"Carrollton",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4813492,"Cedar Hill",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4815796,"Cockrell Hill",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4816216,"Combine",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4816612,"Coppell",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4819000,"Dallas",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4820092,"DeSoto",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4821628,"Duncanville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4825452,"Farmers Branch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4825752,"Ferris",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4829000,"Garland",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4829840,"Glenn Heights",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4830464,"Grand Prairie",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4830644,"Grapevine",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4833824,"Highland Park",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4835612,"Hutchins",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4837000,"Irving",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4841212,"Lancaster",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4842508,"Lewisville",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4847892,"Mesquite",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4854444,"Ovilla",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4861796,"Richardson",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4863572,"Rowlett",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4864064,"Sachse",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4866428,"Seagoville",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48113,dallas-tx,place-4871156,"Sunnyvale",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4874492,"University Park",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4879576,"Wilmer",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48113,dallas-tx,place-4880356,"Wylie",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48115,dawson-tx,place-4801108,"Ackerly",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48115,dawson-tx,place-4841164,"Lamesa",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48115,dawson-tx,place-4844170,"Los Ybanez",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48115,dawson-tx,place-4853436,"O'Donnell",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48115,dawson-tx,place-4877080,"Welch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48117,deaf-smith-tx,place-4833320,"Hereford",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48119,delta-tx,place-4816564,"Cooper",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48119,delta-tx,place-4856468,"Pecan Gap",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48121,denton-tx,place-4803768,"Argyle",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48121,denton-tx,place-4804600,"Aubrey",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48121,denton-tx,place-4805768,"Bartonville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48121,denton-tx,place-4813024,"Carrollton",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48121,denton-tx,place-4813684,"Celina",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48121,denton-tx,place-4816612,"Coppell",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
