county_id,place_geoid,pass,failed_checks
fort-bend-tx,4818134,true,
fort-bend-tx,4825068,true,
fort-bend-tx,4825795,true,
fort-bend-tx,4827102,true,
fort-bend-tx,4827540,true,
fort-bend-tx,4827876,true,
fort-bend-tx,4835000,true,
fort-bend-tx,4838476,true,
fort-bend-tx,4838848,true,
fort-bend-tx,4847337,true,
fort-bend-tx,4848772,true,
fort-bend-tx,4848804,true,
fort-bend-tx,4850628,true,
fort-bend-tx,4854192,true,
fort-bend-tx,4856348,true,
fort-bend-tx,4856482,true,
fort-bend-tx,4858088,true,
fort-bend-tx,4861892,true,
fort-bend-tx,4863284,true,
fort-bend-tx,4867763,true,
fort-bend-tx,4867964,true,
fort-bend-tx,4869908,true,
fort-bend-tx,4870808,true,
fort-bend-tx,4872740,true,
fort-bend-tx,4877746,true,
franklin-tx,4849860,true,
franklin-tx,4879816,true,
freestone-tx,4825104,true,
freestone-tx,4839520,true,
freestone-tx,4853232,true,
freestone-tx,4870604,true,
freestone-tx,4872020,true,
freestone-tx,4880296,true,
frio-tx,4808164,true,
frio-tx,4820428,true,
frio-tx,4834130,true,
frio-tx,4849224,true,
frio-tx,4852302,true,
frio-tx,4856384,true,
gaines-tx,4819984,true,
gaines-tx,4843948,true,
gaines-tx,4866440,true,
gaines-tx,4866764,true,
galveston-tx,4805180,true,
galveston-tx,4806060,true,
galveston-tx,4809250,true,
galveston-tx,4815328,true,
galveston-tx,4820344,true,
galveston-tx,4827648,true,
galveston-tx,4828068,true,
galveston-tx,4834220,true,
galveston-tx,4837252,true,
galveston-tx,4838776,true,
galveston-tx,4841116,true,
galveston-tx,4841980,true,
galveston-tx,4865564,true,
galveston-tx,4865726,true,
galveston-tx,4872392,true,
galveston-tx,4872989,true,
garza-tx,4859012,true,
gillespie-tx,4827348,true,
gillespie-tx,4832456,true,
gillespie-tx,4870460,true,
glasscock-tx,4828176,true,
goliad-tx,4830080,true,
gonzales-tx,4830116,true,
gonzales-tx,4851588,true,
gonzales-tx,4868300,true,
gonzales-tx,4876024,true,
gray-tx,4801612,true,
gray-tx,4842148,true,
gray-tx,4845780,true,
gray-tx,4854912,true,
grayson-tx,4807420,true,
grayson-tx,4816036,true,
grayson-tx,4819900,true,
grayson-tx,4820932,true,
grayson-tx,4831616,true,
grayson-tx,4835084,true,
grayson-tx,4839680,true,
grayson-tx,4857476,true,
grayson-tx,4859132,true,
grayson-tx,4859420,true,
grayson-tx,4864088,true,
grayson-tx,4867496,true,
grayson-tx,4867554,true,
grayson-tx,4869104,true,
grayson-tx,4873112,true,
grayson-tx,4873328,true,
grayson-tx,4873592,true,
grayson-tx,4874924,true,
grayson-tx,4878532,true,
grayson-tx,4878628,true,
gregg-tx,4815172,true,
gregg-tx,4822168,true,
gregg-tx,4822192,true,
gregg-tx,4829660,true,
gregg-tx,4839124,true,
gregg-tx,4840468,true,
gregg-tx,4840696,true,
gregg-tx,4842616,true,
gregg-tx,4843888,true,
gregg-tx,4876576,true,
gregg-tx,4878436,true,
grimes-tx,4803192,true,
grimes-tx,4807144,true,
grimes-tx,4836068,true,
grimes-tx,4850472,true,
grimes-tx,4857494,true,
grimes-tx,4858040,true,
grimes-tx,4861784,true,
grimes-tx,4867664,true,
grimes-tx,4873224,true,
guadalupe-tx,4814920,true,
guadalupe-tx,4829384,true,
guadalupe-tx,4839292,true,
guadalupe-tx,4840522,true,
guadalupe-tx,4845096,true,
guadalupe-tx,4845948,true,
guadalupe-tx,4846692,true,
guadalupe-tx,4850796,true,
guadalupe-tx,4850820,true,
guadalupe-tx,4861352,true,
guadalupe-tx,4865600,true,
guadalupe-tx,4865690,true,
guadalupe-tx,4866128,true,
guadalupe-tx,4866644,true,
guadalupe-tx,4866704,true,
guadalupe-tx,4870052,true,
guadalupe-tx,4874408,true,
guadalupe-tx,4880836,true,
hale-tx,4800160,true,
hale-tx,4822708,true,
hale-tx,4831820,true,
hale-tx,4856996,true,
hale-tx,4857980,true,
hale-tx,4866848,true,
hall-tx,4824636,true,
hall-tx,4840888,true,
hall-tx,4847616,true,
hall-tx,4873964,true,
hamilton-tx,4812904,true,
hamilton-tx,4824864,true,
hamilton-tx,4831952,true,
hamilton-tx,4833548,true,
hansford-tx,4831412,true,
hansford-tx,4849440,true,
hansford-tx,4869476,true,
hardeman-tx,4814680,true,
hardeman-tx,4860044,true,
hardin-tx,4839868,true,
hardin-tx,4845120,true,
